date,game_id,weeks,region,stadium,home,home_win,away,away_win,weekend_is,avg_temp,min_temp,max_temp,rainfall,avg_windspeed,avg_relative_humid,nb_crowd
2019-04-14,1532,Sunday,Incheon,Munhak,SK,0.667,KIA,0.471,1,9.6,7.5,12.5,2.4,3.7,57.3,17179
2019-04-14,1533,Sunday,Daegu,Daegu,SAMSUNG,0.389,KT,0.316,1,12.5,9.3,16.6,0.0,2.6,44.4,7347
2019-04-14,1534,Sunday,Changwon,Changwon,NC,0.667,LOTTE,0.389,1,12.5,9.0,16.3,0.0,1.2,48.4,16860
2019-04-14,1535,Sunday,Seoul,Jamsil,LG,0.556,DOOSAN,0.611,1,9.6,6.9,13.6,1.7,2.2,45.5,15459
2019-04-16,1536,Tuesday,Suwon,Suwon,KT,0.3,HANHWA,0.421,0,14.2,3.5,23.8,0.0,1.2,39.3,7248
2019-04-16,1537,Tuesday,Busan,Sajik,LOTTE,0.368,KIA,0.5,0,16.0,10.3,21.2,0.0,2.3,37.0,9766
2019-04-16,1538,Tuesday,Changwon,Changwon,NC,0.684,LG,0.526,0,14.8,6.8,22.9,0.0,1.3,39.5,6568
2019-04-16,1539,Tuesday,Seoul,Jamsil,DOOSAN,0.632,SK,0.632,0,14.9,6.8,22.6,0.0,1.6,26.3,8633
2019-04-16,1540,Tuesday,Pohang,Pohang,SAMSUNG,0.421,NEXEN,0.526,0,18.8,11.6,26.0,0.0,2.9,27.3,5179
2019-04-17,1541,Wednesday,Suwon,Suwon,KT,0.333,HANHWA,0.4,0,14.5,7.0,23.2,0.0,1.7,53.4,6342
2019-04-17,1542,Wednesday,Busan,Sajik,LOTTE,0.4,KIA,0.474,0,18.0,14.3,23.4,0.0,3.9,43.5,7175
2019-04-17,1543,Wednesday,Changwon,Changwon,NC,0.65,LG,0.55,0,16.3,11.4,23.2,0.0,1.2,44.4,9030
2019-04-17,1544,Wednesday,Seoul,Jamsil,DOOSAN,0.65,SK,0.6,0,15.3,9.1,21.8,0.0,1.9,37.5,9217
2019-04-17,1545,Wednesday,Pohang,Pohang,SAMSUNG,0.4,NEXEN,0.55,0,19.5,14.2,25.6,0.0,2.6,32.4,5784
2019-04-18,1546,Thursday,Suwon,Suwon,KT,0.318,HANHWA,0.429,0,12.7,8.2,18.8,0.0,1.8,82.6,5536
2019-04-18,1547,Thursday,Busan,Sajik,LOTTE,0.429,KIA,0.45,0,16.4,14.2,20.0,0.0,5.2,60.8,7777
2019-04-18,1548,Thursday,Changwon,Changwon,NC,0.619,LG,0.571,0,15.3,9.5,21.4,0.0,2.3,62.3,7156
2019-04-18,1549,Thursday,Seoul,Jamsil,DOOSAN,0.667,SK,0.571,0,12.6,10.4,16.2,0.0,2.0,74.4,8624
2019-04-18,1550,Thursday,Pohang,Pohang,SAMSUNG,0.381,NEXEN,0.571,0,20.8,15.0,27.0,0.0,3.1,44.5,5284
2019-04-19,1551,Friday,Busan,Sajik,LOTTE,0.455,KT,0.348,0,13.8,10.1,16.8,0.0,3.3,61.4,8483
2019-04-19,1552,Friday,Incheon,Munhak,SK,0.591,NC,0.591,0,13.6,9.9,18.8,0.0,2.7,66.1,7657
2019-04-19,1553,Friday,Gwangju,Gwangju,KIA,0.429,DOOSAN,0.636,0,15.9,14.0,21.1,0.0,2.2,78.4,9044
2019-04-19,1554,Friday,Daejeon,Daejeon,HANHWA,0.409,SAMSUNG,0.409,0,14.5,11.5,18.5,0.2,2.3,75.6,8058
2019-04-19,1555,Friday,Seoul,Jamsil,LG,0.591,NEXEN,0.545,0,13.8,9.6,19.7,0.0,1.6,57.5,9936
2019-04-20,1556,Saturday,Busan,Sajik,LOTTE,0.435,KT,0.375,1,14.4,9.7,18.2,0.0,2.9,61.0,17232
2019-04-20,1557,Saturday,Incheon,Munhak,SK,0.565,NC,0.609,1,13.4,11.4,17.7,1.1,2.4,78.3,18023
2019-04-20,1558,Saturday,Gwangju,Gwangju,KIA,0.409,DOOSAN,0.652,1,17.1,11.6,24.6,0.0,1.2,67.5,16047
2019-04-20,1559,Saturday,Daejeon,Daejeon,HANHWA,0.435,SAMSUNG,0.391,1,17.2,11.4,23.5,0.0,1.6,61.9,13000
2019-04-20,1560,Saturday,Seoul,Jamsil,LG,0.565,NEXEN,0.565,1,14.3,9.7,19.1,1.2,1.9,66.9,16362
2019-04-21,1561,Sunday,Busan,Sajik,LOTTE,0.458,KT,0.36,1,17.2,13.4,22.0,0.0,2.5,65.4,14394
2019-04-21,1562,Sunday,Incheon,Munhak,SK,0.583,NC,0.583,1,12.5,10.7,15.9,0.7,2.0,92.6,15812
2019-04-21,1563,Sunday,Gwangju,Gwangju,KIA,0.391,DOOSAN,0.667,1,17.8,12.4,23.2,0.0,1.0,69.6,13401
2019-04-21,1564,Sunday,Daejeon,Daejeon,HANHWA,0.458,SAMSUNG,0.375,1,18.1,15.2,22.6,0.0,0.9,72.3,12761
2019-04-21,1565,Sunday,Seoul,Jamsil,LG,0.542,NEXEN,0.583,1,14.8,12.2,20.2,0.3,1.9,77.8,14364
2019-04-23,1566,Tuesday,Seoul,Jamsil,LG,0.56,KIA,0.375,0,20.4,15.3,25.5,0.0,1.3,52.0,12485
2019-04-23,1567,Tuesday,Suwon,Suwon,KT,0.385,NC,0.56,0,19.1,13.0,25.7,0.0,1.3,65.4,2903
2019-04-23,1568,Tuesday,Seoul,Gocheok,NEXEN,0.56,DOOSAN,0.68,0,20.4,15.3,25.5,0.0,1.3,52.0,4034
2019-04-24,1569,Wednesday,Seoul,Jamsil,LG,0.577,KIA,0.36,0,19.5,15.8,25.9,4.1,1.6,70.4,14171
2019-04-24,1570,Wednesday,Daejeon,Daejeon,HANHWA,0.44,LOTTE,0.44,0,17.7,15.3,21.1,21.8,0.8,90.9,6235
2019-04-24,1571,Wednesday,Suwon,Suwon,KT,0.37,NC,0.577,0,18.2,14.7,25.9,12.9,1.5,81.0,3905
2019-04-24,1572,Wednesday,Seoul,Gocheok,NEXEN,0.538,DOOSAN,0.692,0,19.5,15.8,25.9,4.1,1.6,70.4,4174
2019-04-24,1573,Wednesday,Daegu,Daegu,SAMSUNG,0.4,SK,0.6,0,18.1,14.6,22.0,3.5,1.3,86.4,6214
2019-04-25,1574,Thursday,Seoul,Gocheok,NEXEN,0.556,DOOSAN,0.667,0,13.2,9.4,17.2,11.3,2.0,75.9,4042
2019-04-25,1575,Thursday,Daegu,Daegu,SAMSUNG,0.385,SK,0.615,0,14.1,10.6,19.0,0.2,4.0,67.8,3889
2019-04-26,1576,Friday,Seoul,Gocheok,NEXEN,0.571,KIA,0.346,0,8.4,6.2,9.9,4.9,1.5,82.1,5357
2019-04-26,1577,Friday,Seoul,Jamsil,DOOSAN,0.643,LOTTE,0.423,0,8.4,6.2,9.9,4.9,1.5,82.1,15257
2019-04-26,1578,Friday,Suwon,Suwon,KT,0.357,SK,0.63,0,8.7,7.2,11.6,1.9,1.6,88.1,3712
2019-04-27,1579,Saturday,Changwon,Changwon,NC,0.593,HANHWA,0.462,1,11.5,6.9,16.9,0.0,2.0,61.3,15140
2019-04-27,1580,Saturday,Seoul,Gocheok,NEXEN,0.586,KIA,0.333,1,11.6,4.1,18.2,0.0,1.7,52.6,10491
2019-04-27,1581,Saturday,Daegu,Daegu,SAMSUNG,0.37,LG,0.593,1,12.6,5.6,18.0,0.0,1.4,56.5,19767
2019-04-27,1582,Saturday,Seoul,Jamsil,DOOSAN,0.655,LOTTE,0.407,1,11.6,4.1,18.2,0.0,1.7,52.6,24027
2019-04-27,1583,Saturday,Suwon,Suwon,KT,0.345,SK,0.643,1,11.4,3.2,18.5,0.0,1.6,65.9,10514
2019-04-28,1584,Sunday,Changwon,Changwon,NC,0.607,HANHWA,0.444,1,12.1,8.7,17.1,0.0,1.0,62.5,11267
2019-04-28,1585,Sunday,Seoul,Gocheok,NEXEN,0.567,KIA,0.357,1,12.9,9.9,16.6,0.0,1.6,48.8,9038
2019-04-28,1586,Sunday,Daegu,Daegu,SAMSUNG,0.357,LG,0.607,1,13.4,9.7,18.9,0.0,0.7,56.0,14214
2019-04-28,1587,Sunday,Seoul,Jamsil,DOOSAN,0.667,LOTTE,0.393,1,12.9,9.9,16.6,0.0,1.6,48.8,20219
2019-04-28,1588,Sunday,Suwon,Suwon,KT,0.333,SK,0.655,1,12.1,8.2,16.8,0.0,1.2,66.9,8508
2019-04-30,1589,Tuesday,Seoul,Jamsil,LG,0.621,KT,0.323,0,15.5,9.0,22.5,0.0,1.6,52.8,10144
2019-04-30,1590,Tuesday,Busan,Sajik,LOTTE,0.379,NC,0.621,0,15.6,13.1,18.9,0.0,2.1,83.5,13974
2019-04-30,1591,Tuesday,Daejeon,Daejeon,HANHWA,0.429,DOOSAN,0.677,0,16.1,9.6,22.4,0.0,1.0,77.8,7555
2019-04-30,1592,Tuesday,Gwangju,Gwangju,KIA,0.345,SAMSUNG,0.345,0,15.0,11.5,20.4,0.3,1.3,92.4,8204
2019-04-30,1593,Tuesday,Incheon,Munhak,SK,0.667,NEXEN,0.581,0,14.4,10.8,19.8,0.0,2.3,61.5,8972
2019-05-01,1594,Wednesday,Seoul,Jamsil,LG,0.633,KT,0.312,0,16.4,11.2,22.2,0.0,2.3,48.9,12582
2019-05-01,1595,Wednesday,Busan,Sajik,LOTTE,0.4,NC,0.6,0,17.0,14.3,20.8,0.0,2.9,72.1,12296
2019-05-01,1596,Wednesday,Daejeon,Daejeon,HANHWA,0.448,DOOSAN,0.656,0,15.9,10.3,23.3,0.0,1.8,68.5,10779
2019-05-01,1597,Wednesday,Gwangju,Gwangju,KIA,0.367,SAMSUNG,0.333,0,14.4,10.2,21.5,0.0,1.2,75.5,8023
2019-05-01,1598,Wednesday,Incheon,Munhak,SK,0.645,NEXEN,0.594,0,14.2,10.7,18.5,0.0,3.0,65.0,15875
2019-05-02,1599,Thursday,Seoul,Jamsil,LG,0.645,KT,0.303,0,17.1,10.6,25.3,0.0,2.3,28.5,9806
2019-05-02,1600,Thursday,Busan,Sajik,LOTTE,0.387,NC,0.613,0,17.6,14.8,21.7,0.0,3.8,54.8,9280
2019-05-02,1601,Thursday,Daejeon,Daejeon,HANHWA,0.467,DOOSAN,0.636,0,15.9,8.9,25.0,0.0,1.8,57.8,7358
2019-05-02,1602,Thursday,Gwangju,Gwangju,KIA,0.355,SAMSUNG,0.355,0,15.4,8.1,24.1,0.0,1.4,56.0,7550
2019-05-02,1603,Thursday,Incheon,Munhak,SK,0.656,NEXEN,0.576,0,16.0,12.6,22.0,0.0,3.4,39.0,8147
2019-05-03,1604,Friday,Changwon,Changwon,NC,0.625,KIA,0.375,0,16.9,10.2,26.1,0.0,1.5,47.8,11196
2019-05-03,1605,Friday,Daejeon,Daejeon,HANHWA,0.452,KT,0.294,0,18.0,7.4,28.4,0.0,1.3,47.8,8529
2019-05-03,1606,Friday,Seoul,Jamsil,DOOSAN,0.647,LG,0.656,0,17.9,10.1,26.1,0.0,1.6,37.5,24133
2019-05-03,1607,Friday,Busan,Sajik,LOTTE,0.375,SK,0.636,0,19.1,15.3,23.1,0.0,2.4,41.9,10573
2019-05-03,1608,Friday,Seoul,Gocheok,NEXEN,0.588,SAMSUNG,0.344,0,17.9,10.1,26.1,0.0,1.6,37.5,3554
2019-05-04,1609,Saturday,Changwon,Changwon,NC,0.606,KIA,0.394,1,17.9,11.8,26.0,0.0,1.5,46.4,15902
2019-05-04,1610,Saturday,Daejeon,Daejeon,HANHWA,0.438,KT,0.314,1,19.2,10.2,27.4,0.0,1.0,49.3,12179
2019-05-04,1611,Saturday,Seoul,Jamsil,DOOSAN,0.657,LG,0.636,1,19.5,12.0,27.4,0.0,1.7,40.4,25000
2019-05-04,1612,Saturday,Busan,Sajik,LOTTE,0.364,SK,0.647,1,19.1,15.1,23.6,0.0,1.8,53.0,16666
2019-05-04,1613,Saturday,Seoul,Gocheok,NEXEN,0.6,SAMSUNG,0.333,1,19.5,12.0,27.4,0.0,1.7,40.4,7748
2019-05-05,1614,Sunday,Changwon,Changwon,NC,0.618,KIA,0.382,1,18.5,12.1,25.9,0.0,1.4,50.8,17221
2019-05-05,1615,Sunday,Daejeon,Daejeon,HANHWA,0.455,KT,0.306,1,19.8,12.2,28.0,0.0,1.3,47.0,13000
2019-05-05,1616,Sunday,Seoul,Jamsil,DOOSAN,0.667,LG,0.618,1,19.2,13.6,26.5,0.0,2.2,35.8,25000
2019-05-05,1617,Sunday,Busan,Sajik,LOTTE,0.353,SK,0.657,1,19.6,15.4,23.9,0.0,3.8,51.5,20490
2019-05-05,1618,Sunday,Seoul,Gocheok,NEXEN,0.583,SAMSUNG,0.353,1,19.2,13.6,26.5,0.0,2.2,35.8,10651
2019-05-07,1619,Tuesday,Incheon,Munhak,SK,0.667,HANHWA,0.471,0,13.4,9.8,18.2,0.0,3.0,57.5,11668
2019-05-07,1620,Tuesday,Seoul,Jamsil,DOOSAN,0.676,KIA,0.371,0,15.0,8.4,21.9,0.0,2.3,33.4,13196
2019-05-07,1621,Tuesday,Seoul,Gocheok,NEXEN,0.595,LG,0.6,0,15.0,8.4,21.9,0.0,2.3,33.4,4139
2019-05-07,1622,Tuesday,Suwon,Suwon,KT,0.297,LOTTE,0.343,0,14.1,6.7,22.5,0.0,2.0,50.8,4436
2019-05-07,1623,Tuesday,Daegu,Daegu,SAMSUNG,0.343,NC,0.629,0,15.6,7.2,22.5,0.0,1.4,42.6,5450
2019-05-08,1624,Wednesday,Incheon,Munhak,SK,0.676,HANHWA,0.457,0,13.8,10.8,17.2,0.0,3.5,67.0,11027
2019-05-08,1625,Wednesday,Seoul,Jamsil,DOOSAN,0.684,KIA,0.361,0,15.6,10.1,21.3,0.0,2.3,48.3,12115
2019-05-08,1626,Wednesday,Seoul,Gocheok,NEXEN,0.579,LG,0.611,0,15.6,10.1,21.3,0.0,2.3,48.3,3418
2019-05-08,1627,Wednesday,Suwon,Suwon,KT,0.316,LOTTE,0.333,0,14.7,7.4,22.7,0.0,2.1,57.9,3437
2019-05-08,1628,Wednesday,Daegu,Daegu,SAMSUNG,0.361,NC,0.611,0,17.8,8.4,24.8,0.0,1.9,31.5,5220
2019-05-09,1629,Thursday,Incheon,Munhak,SK,0.684,HANHWA,0.444,0,14.1,11.7,17.9,0.0,2.9,65.1,16817
2019-05-09,1630,Thursday,Seoul,Jamsil,DOOSAN,0.692,KIA,0.351,0,16.6,11.7,22.9,0.0,2.2,43.3,16281
2019-05-09,1631,Thursday,Seoul,Gocheok,NEXEN,0.59,LG,0.595,0,16.6,11.7,22.9,0.0,2.2,43.3,8283
2019-05-09,1632,Thursday,Suwon,Suwon,KT,0.333,LOTTE,0.324,0,15.7,10.4,23.0,0.0,1.9,56.3,5675
2019-05-09,1633,Thursday,Daegu,Daegu,SAMSUNG,0.378,NC,0.595,0,20.1,14.2,26.0,0.0,2.7,24.9,6381
2019-05-10,1634,Friday,Seoul,Jamsil,LG,0.579,HANHWA,0.459,0,17.8,10.3,26.8,0.0,1.9,48.0,19399
2019-05-10,1635,Friday,Daegu,Daegu,SAMSUNG,0.395,LOTTE,0.342,0,21.1,11.8,28.9,0.0,1.5,28.5,14620
2019-05-10,1636,Friday,Changwon,Changwon,NC,0.579,DOOSAN,0.675,0,18.2,12.1,25.6,0.0,1.6,39.3,9716
2019-05-10,1637,Friday,Gwangju,Gwangju,KIA,0.368,SK,0.667,0,18.6,10.3,27.9,0.0,1.3,34.9,9105
2019-05-10,1638,Friday,Suwon,Suwon,KT,0.325,NEXEN,0.6,0,16.2,7.7,26.6,0.0,1.5,63.9,4567
2019-05-11,1639,Saturday,Seoul,Jamsil,LG,0.564,HANHWA,0.474,1,20.3,13.2,28.3,0.0,1.8,39.0,25000
2019-05-11,1640,Saturday,Daegu,Daegu,SAMSUNG,0.385,LOTTE,0.359,1,21.6,12.2,30.0,0.0,1.4,36.5,24000
2019-05-11,1641,Saturday,Changwon,Changwon,NC,0.59,DOOSAN,0.659,1,18.6,12.1,26.7,0.0,1.4,43.3,14806
2019-05-11,1642,Saturday,Gwangju,Gwangju,KIA,0.359,SK,0.675,1,19.6,11.8,28.2,0.0,1.1,41.3,15173
2019-05-11,1643,Saturday,Suwon,Suwon,KT,0.341,NEXEN,0.585,1,17.7,10.0,27.0,0.0,1.3,54.0,10800
2019-05-12,1644,Sunday,Seoul,Jamsil,LG,0.575,HANHWA,0.462,1,21.6,14.7,28.9,0.0,1.5,36.0,21860
2019-05-12,1645,Sunday,Daegu,Daegu,SAMSUNG,0.4,LOTTE,0.35,1,18.5,12.8,26.0,0.0,3.5,48.4,17458
2019-05-12,1646,Sunday,Changwon,Changwon,NC,0.575,DOOSAN,0.667,1,19.4,14.0,27.2,0.0,1.3,47.0,10486
2019-05-12,1647,Sunday,Gwangju,Gwangju,KIA,0.35,SK,0.683,1,21.1,14.5,29.2,0.0,1.4,44.5,11433
2019-05-12,1648,Sunday,Suwon,Suwon,KT,0.333,NEXEN,0.595,1,19.3,10.6,28.8,0.0,1.4,49.8,9792
2019-05-14,1649,Tuesday,Gwangju,Gwangju,KIA,0.341,KT,0.349,0,22.3,16.2,29.0,0.0,1.1,64.8,6355
2019-05-14,1650,Tuesday,Busan,Sajik,LOTTE,0.366,LG,0.585,0,20.5,17.2,24.7,0.0,3.2,72.6,18119
2019-05-14,1651,Tuesday,Changwon,Changwon,NC,0.561,SK,0.69,0,19.6,15.5,25.7,0.1,1.6,74.4,5992
2019-05-14,1652,Tuesday,Seoul,Jamsil,DOOSAN,0.674,SAMSUNG,0.39,0,19.6,12.9,26.9,0.0,1.6,44.5,12127
2019-05-14,1653,Tuesday,Daejeon,Daejeon,HANHWA,0.45,NEXEN,0.581,0,21.1,14.0,28.3,0.0,1.3,59.4,6387
2019-05-15,1654,Wednesday,Gwangju,Gwangju,KIA,0.333,KT,0.364,0,23.2,17.3,30.3,0.0,1.6,60.4,6711
2019-05-15,1655,Wednesday,Busan,Sajik,LOTTE,0.381,LG,0.571,0,21.6,18.7,25.7,0.0,1.5,60.1,9738
2019-05-15,1656,Wednesday,Changwon,Changwon,NC,0.571,SK,0.674,0,20.7,16.1,25.8,0.0,1.5,59.6,8402
2019-05-15,1657,Wednesday,Seoul,Jamsil,DOOSAN,0.659,SAMSUNG,0.405,0,20.7,14.8,28.0,0.0,1.7,48.1,12085
2019-05-15,1658,Wednesday,Daejeon,Daejeon,HANHWA,0.463,NEXEN,0.568,0,22.0,15.7,29.0,0.0,1.1,63.5,6878
2019-05-16,1659,Thursday,Gwangju,Gwangju,KIA,0.326,KT,0.378,0,23.3,17.6,30.7,0.0,1.7,51.0,6384
2019-05-16,1660,Thursday,Busan,Sajik,LOTTE,0.395,LG,0.558,0,21.7,18.0,26.7,0.0,1.7,62.0,14064
2019-05-16,1661,Thursday,Changwon,Changwon,NC,0.558,SK,0.682,0,21.1,15.4,28.2,0.0,1.3,58.5,6735
2019-05-16,1662,Thursday,Seoul,Jamsil,DOOSAN,0.667,SAMSUNG,0.395,0,23.5,16.7,30.0,0.0,1.5,43.8,15267
2019-05-16,1663,Thursday,Daejeon,Daejeon,HANHWA,0.476,NEXEN,0.556,0,23.5,16.7,30.8,0.0,1.1,57.9,7912
2019-05-17,1664,Friday,Daejeon,Daejeon,HANHWA,0.488,KIA,0.318,0,23.7,18.6,28.1,0.0,1.5,56.1,12927
2019-05-17,1665,Friday,Seoul,Gocheok,NEXEN,0.543,LOTTE,0.386,0,23.6,17.6,28.3,0.0,1.2,44.9,5127
2019-05-17,1666,Friday,Seoul,Jamsil,LG,0.568,NC,0.568,0,23.6,17.6,28.3,0.0,1.2,44.9,11998
2019-05-17,1667,Friday,Incheon,Munhak,SK,0.667,DOOSAN,0.674,0,21.5,17.4,25.7,0.0,1.6,58.5,19391
2019-05-17,1668,Friday,Suwon,Suwon,KT,0.391,SAMSUNG,0.386,0,22.5,15.5,28.4,0.0,1.1,58.6,6834
2019-05-18,1669,Saturday,Daejeon,Daejeon,HANHWA,0.477,KIA,0.333,1,19.1,16.0,23.7,14.3,3.6,83.3,13000
2019-05-18,1670,Saturday,Seoul,Gocheok,NEXEN,0.553,LOTTE,0.378,1,22.8,19.1,25.9,0.0,2.1,46.8,9325
2019-05-18,1671,Saturday,Seoul,Jamsil,LG,0.556,NC,0.578,1,22.8,19.1,25.9,0.0,2.1,46.8,17182
2019-05-18,1672,Saturday,Incheon,Munhak,SK,0.652,DOOSAN,0.681,1,21.0,16.6,25.4,0.0,3.8,60.9,23000
2019-05-18,1673,Saturday,Suwon,Suwon,KT,0.383,SAMSUNG,0.4,1,21.4,18.1,25.0,0.0,3.7,60.5,14474
2019-05-19,1674,Sunday,Daejeon,Daejeon,HANHWA,0.489,KIA,0.326,1,21.1,18.5,24.7,0.7,2.9,82.5,12287
2019-05-19,1675,Sunday,Seoul,Gocheok,NEXEN,0.562,LOTTE,0.37,1,19.4,17.9,21.6,22.0,1.2,93.0,7887
2019-05-21,1676,Tuesday,Daegu,Daegu,SAMSUNG,0.391,HANHWA,0.478,0,18.6,9.4,26.1,0.0,2.5,35.6,8422
2019-05-21,1677,Tuesday,Gwangju,Gwangju,KIA,0.34,LOTTE,0.362,0,17.1,9.5,24.7,0.0,1.6,55.0,15514
2019-05-21,1678,Tuesday,Seoul,Gocheok,NEXEN,0.571,NC,0.587,0,17.2,11.7,23.8,0.0,2.9,52.0,1907
2019-05-21,1679,Tuesday,Suwon,Suwon,KT,0.396,DOOSAN,0.688,0,16.7,9.4,24.2,0.0,2.6,65.6,5630
2019-05-21,1680,Tuesday,Seoul,Jamsil,LG,0.543,SK,0.638,0,17.2,11.7,23.8,0.0,2.9,52.0,10254
2019-05-22,1681,Wednesday,Daegu,Daegu,SAMSUNG,0.404,HANHWA,0.468,0,21.4,11.7,30.0,0.0,1.7,33.5,8678
2019-05-22,1682,Wednesday,Gwangju,Gwangju,KIA,0.354,LOTTE,0.354,0,20.2,12.4,28.5,0.0,2.3,53.6,7648
2019-05-22,1683,Wednesday,Seoul,Gocheok,NEXEN,0.56,NC,0.596,0,19.5,12.3,26.5,0.0,2.4,46.0,1826
2019-05-22,1684,Wednesday,Suwon,Suwon,KT,0.408,DOOSAN,0.673,0,19.4,10.7,27.4,0.0,2.3,57.1,6858
2019-05-22,1685,Wednesday,Seoul,Jamsil,LG,0.532,SK,0.646,0,19.5,12.3,26.5,0.0,2.4,46.0,10082
2019-05-23,1686,Thursday,Daegu,Daegu,SAMSUNG,0.417,HANHWA,0.458,0,23.2,14.6,31.3,0.0,1.9,39.5,8536
2019-05-23,1687,Thursday,Gwangju,Gwangju,KIA,0.367,LOTTE,0.347,0,22.2,15.2,30.5,0.0,1.7,62.4,8055
2019-05-23,1688,Thursday,Seoul,Gocheok,NEXEN,0.569,NC,0.583,0,22.1,15.0,29.2,0.0,1.7,45.0,2156
2019-05-23,1689,Thursday,Suwon,Suwon,KT,0.42,DOOSAN,0.66,0,20.7,12.4,29.9,0.0,1.4,61.1,6871
2019-05-23,1690,Thursday,Seoul,Jamsil,LG,0.521,SK,0.653,0,22.1,15.0,29.2,0.0,1.7,45.0,10249
2019-05-24,1691,Friday,Seoul,Jamsil,DOOSAN,0.647,HANHWA,0.449,0,24.2,16.2,33.4,0.0,1.7,46.4,20567
2019-05-24,1692,Friday,Gwangju,Gwangju,KIA,0.38,KT,0.431,0,23.6,17.0,29.9,0.0,2.4,57.0,9646
2019-05-24,1693,Friday,Busan,Sajik,LOTTE,0.34,LG,0.531,0,20.9,16.2,25.4,0.0,3.2,68.5,11427
2019-05-24,1694,Friday,Changwon,Changwon,NC,0.592,SK,0.64,0,22.4,15.7,29.8,0.0,1.3,59.5,10110
2019-05-24,1695,Friday,Daegu,Daegu,SAMSUNG,0.429,NEXEN,0.558,0,25.5,14.4,34.5,0.0,1.4,43.6,8749
2019-05-25,1696,Saturday,Seoul,Jamsil,DOOSAN,0.635,HANHWA,0.46,1,23.4,18.4,28.6,0.0,1.6,45.6,25000
2019-05-25,1697,Saturday,Gwangju,Gwangju,KIA,0.392,KT,0.423,1,23.0,17.3,29.8,0.0,1.0,61.5,18046
2019-05-25,1698,Saturday,Busan,Sajik,LOTTE,0.353,LG,0.52,1,23.4,19.2,30.1,0.0,3.4,53.5,24500
2019-05-25,1699,Saturday,Changwon,Changwon,NC,0.58,SK,0.647,1,23.8,16.6,31.7,0.0,0.8,49.9,13079
2019-05-25,1700,Saturday,Daegu,Daegu,SAMSUNG,0.42,NEXEN,0.566,1,25.9,18.9,32.2,0.0,1.7,38.4,19106
2019-05-26,1701,Sunday,Seoul,Jamsil,DOOSAN,0.642,HANHWA,0.451,1,24.5,18.6,31.1,0.0,1.8,39.0,22209
2019-05-26,1702,Sunday,Gwangju,Gwangju,KIA,0.404,KT,0.415,1,22.6,18.3,28.7,0.3,2.6,64.1,12444
2019-05-26,1703,Sunday,Busan,Sajik,LOTTE,0.346,LG,0.529,1,22.0,18.5,25.7,0.0,3.5,65.4,13967
2019-05-26,1704,Sunday,Changwon,Changwon,NC,0.588,SK,0.635,1,22.5,17.2,28.5,0.0,1.7,57.3,9221
2019-05-26,1705,Sunday,Daegu,Daegu,SAMSUNG,0.431,NEXEN,0.556,1,25.5,18.7,33.5,0.0,1.8,37.3,11891
2019-05-28,1706,Tuesday,Daejeon,Daejeon,HANHWA,0.442,KIA,0.415,0,17.7,11.7,24.0,0.0,1.7,63.3,9292
2019-05-28,1707,Tuesday,Incheon,Munhak,SK,0.642,KT,0.407,0,17.2,13.9,20.6,0.0,3.5,60.9,18477
2019-05-28,1708,Tuesday,Seoul,Gocheok,NEXEN,0.545,LG,0.538,0,18.1,11.9,24.6,0.0,2.6,45.9,5387
2019-05-28,1709,Tuesday,Changwon,Changwon,NC,0.577,LOTTE,0.34,0,17.7,13.4,24.5,0.0,1.9,54.9,13044
2019-05-28,1710,Tuesday,Seoul,Jamsil,DOOSAN,0.648,SAMSUNG,0.442,0,18.1,11.9,24.6,0.0,2.6,45.9,10353
2019-05-29,1711,Wednesday,Daejeon,Daejeon,HANHWA,0.453,KIA,0.407,0,20.1,11.9,27.8,0.0,1.7,53.4,10356
2019-05-29,1712,Wednesday,Incheon,Munhak,SK,0.648,KT,0.4,0,18.4,14.2,22.4,0.0,3.0,63.4,8261
2019-05-29,1713,Wednesday,Seoul,Gocheok,NEXEN,0.554,LG,0.528,0,20.3,13.3,26.5,0.0,2.0,48.4,4563
2019-05-29,1714,Wednesday,Changwon,Changwon,NC,0.566,LOTTE,0.352,0,21.8,12.5,29.0,0.0,1.3,35.0,13568
2019-05-29,1715,Wednesday,Seoul,Jamsil,DOOSAN,0.655,SAMSUNG,0.434,0,20.3,13.3,26.5,0.0,2.0,48.4,12132
2019-05-30,1716,Thursday,Daejeon,Daejeon,HANHWA,0.444,KIA,0.418,0,20.2,14.6,27.2,0.2,2.1,54.6,9502
2019-05-30,1717,Thursday,Incheon,Munhak,SK,0.636,KT,0.411,0,18.4,15.6,22.4,0.0,3.9,59.8,7778
2019-05-30,1718,Thursday,Seoul,Gocheok,NEXEN,0.544,LG,0.537,0,19.6,14.6,24.5,0.0,2.4,48.0,5096
2019-05-30,1719,Thursday,Changwon,Changwon,NC,0.574,LOTTE,0.345,0,22.5,15.5,28.3,0.0,1.6,32.6,12896
2019-05-30,1720,Thursday,Seoul,Jamsil,DOOSAN,0.661,SAMSUNG,0.426,0,19.6,14.6,24.5,0.0,2.4,48.0,10428
2019-05-31,1721,Friday,Incheon,Munhak,SK,0.643,HANHWA,0.436,0,17.7,15.5,21.2,0.0,3.4,64.0,15480
2019-05-31,1722,Friday,Seoul,Jamsil,LG,0.545,NC,0.564,0,19.1,16.1,23.3,0.0,2.8,49.6,10099
